date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,new_beneficiaries
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,25,0
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,24,0
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,285,285
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,24,0
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,170,170
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,11,0
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,142,142
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,37,37
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,91,91
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Yangon,Hlegu,115,115
2022-04-01,org_5677,org_5677,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Kayin,Hlaingbwe,43,0
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), severe",food distribution,Tanintharyi,Kawthoung,116,116
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), severe",food distribution,Tanintharyi,Kawthoung,29,29
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), severe",food distribution,Tanintharyi,Kawthoung,111,111
2022-04-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), severe",food distribution,Tanintharyi,Kawthoung,359,359
2022-04-01,org_5677,org_5677,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Mon,Mawlamyine,45,0
2022-04-01,org_5677,org_5677,livelihoods vocational training,vocational training,Mon,Mawlamyine,20,0
2022-03-01,org_5677,org_5677,FFS and farmer training,FFS and farmer training,Kayin,Hlaingbwe,11,0
2022-03-01,org_5677,org_5677,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,22,22
2022-03-01,org_5677,org_5677,livelihoods vocational training,vocational training,Kayin,Hlaingbwe,16,0
2022-03-01,org_5677,org_5677,livelihoods vocational training,vocational training,Mon,Mawlamyine,45,45
2022-03-01,org_5677,org_5677,livelihoods vocational training,vocational training,Mon,Mawlamyine,20,0
2022-02-01,org_5677,org_5677,"food distributions (in kind/voucher/cash), moderate",food distribution,Tanintharyi,Launglon,282,282
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,25
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,livelihoods vocational training,vocational training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Ywangan,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-04-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Pindaya,25,0
2022-06-01,org_1538,org_2461,FFS and farmer training,FFS and farmer training,Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_1538,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,"provision of crop, vegetable and seed kits","crop, vegetable and seed kits",Shan (South),Ywangan,25,0
2022-05-01,org_1538,org_1538,provision of kitchen garden kits,kitchen garden kits,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,provision of kitchen garden kits,kitchen garden kits,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,provision of kitchen garden kits,kitchen garden kits,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,provision of kitchen garden kits,kitchen garden kits,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,provision of kitchen garden kits,kitchen garden kits,Shan (South),Pindaya,25,0
2022-05-01,org_1538,org_1538,provision of kitchen garden kits,kitchen garden kits,Shan (South),Ywangan,25,0
2022-06-01,org_1538,org_1538,provision of community infrastructure and equipment,community infrastructure and equipment,Shan (South),Pindaya,860,860
2022-06-01,org_1538,org_1538,provision of community infrastructure and equipment,community infrastructure and equipment,Shan (South),Pindaya,467,467
2022-06-01,org_1538,org_1538,provision of community infrastructure and equipment,community infrastructure and equipment,Shan (South),Pindaya,317,317
2022-06-01,org_1538,org_1538,provision of community infrastructure and equipment,community infrastructure and equipment,Shan (South),Pindaya,1568,1568
2022-06-01,org_1538,org_1538,provision of community infrastructure and equipment,community infrastructure and equipment,Shan (South),Pindaya,354,354
2022-06-01,org_1538,org_1538,provision of community infrastructure and equipment,community infrastructure and equipment,Shan (South),Ywangan,1177,1177
